name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
"Himalaya Total Care Baby Pants Diapers, Small, 80 Count, Upto 4-8 kg, White, S",toys & baby products,Diapers,https://m.media-amazon.com/images/I/810VDt-vR+L._AC_UL320_.jpg,https://www.amazon.in/Himalaya-Total-Pants-Diapers-Small/dp/B09JP8Z628/ref=sr_1_97?qid=1679219739&s=baby&sr=1-97,3.9,735,₹645,"₹1,120"
"Little's Baby Pants Diapers,Small (S),4-8 kg,42 Count, with Wetness Indicator & 12 Hours Absorption",toys & baby products,Diapers,https://m.media-amazon.com/images/I/715e4ZYF7jL._AC_UL320_.jpg,https://www.amazon.in/Littles-Diapers-Wetness-Indicator-Absorption/dp/B08F7WGMWG/ref=sr_1_98?qid=1679219739&s=baby&sr=1-98,4.0,"61,008",,₹399
"Little's Comfy Baby Pants - Premium, 12 Hours Absorption, Wetness Indicator, Cotton Soft, Large,White, 62 Count",toys & baby products,Diapers,https://m.media-amazon.com/images/I/81Z+SsmZNuL._AC_UL320_.jpg,https://www.amazon.in/Littles-Comfy-Baby-Pants-Absorption/dp/B0B4S15DY2/ref=sr_1_99?qid=1679219739&s=baby&sr=1-99,3.9,"1,730",₹625,₹999
"Little's Soft Cleansing Baby Wipes with Aloe Vera, Jojoba Oil and Vitamin E (80 wipes) pack of 2",toys & baby products,Diapers,https://m.media-amazon.com/images/I/71XAO+WcGtL._AC_UL320_.jpg,https://www.amazon.in/Littles-Soft-Cleansing-Baby-Wipes/dp/B07B2LGT97/ref=sr_1_100?qid=1679219739&s=baby&sr=1-100,4.4,"102,725",₹145,₹380
"Johnson's Baby Skincare Wipes with Lid, 72s Twin Pack (Buy 2 Get 1 Free) (432 Wet Wipes), White",toys & baby products,Diapers,https://m.media-amazon.com/images/I/61vUG2KPY1S._AC_UL320_.jpg,https://www.amazon.in/Johnsons-Baby-Skincare-Wipes-White/dp/B097779Z6B/ref=sr_1_101?qid=1679219739&s=baby&sr=1-101,4.5,"6,996",₹809,"₹1,290"
"Pampers All round Protection Pants, Small size baby diapers (4-8kg) 56 Count, Anti Rash diapers, Lotion with Aloe Vera",toys & baby products,Diapers,https://m.media-amazon.com/images/I/71xokYLT8+L._AC_UL320_.jpg,https://www.amazon.in/Pampers-Diapers-Pants-Small-Count/dp/B0868HPSSW/ref=sr_1_102?qid=1679219739&s=baby&sr=1-102,4.3,"7,447",₹630,₹849
"Pampers Active Baby Taped Diapers, Small size diapers, (SM) 46 count, taped style custom fit",toys & baby products,Diapers,https://m.media-amazon.com/images/I/7171qOOgrCL._AC_UL320_.jpg,https://www.amazon.in/Pampers-Active-Small-Diapers-Count/dp/B00AWMBPHS/ref=sr_1_103?qid=1679219739&s=baby&sr=1-103,4.5,"65,629",₹698,₹775
"Pampers All round Protection Pants,Double Extra Large size baby Diapers(XXL) 28 Count (15-25Kg) Lotion with Aloe Vera",toys & baby products,Diapers,https://m.media-amazon.com/images/I/71jWTg+0C4L._AC_UL320_.jpg,https://www.amazon.in/Pampers-Diapers-Pants-XX-Large-Count/dp/B07P226KH4/ref=sr_1_104?qid=1679219739&s=baby&sr=1-104,4.4,"11,464",₹683,₹799
Himalaya Gentle Baby Shampoo (200ml),toys & baby products,Diapers,https://m.media-amazon.com/images/I/41GEa7EL6FL._AC_UL320_.jpg,https://www.amazon.in/Himalaya-Gentle-Baby-Shampoo-200ml/dp/B0063BN5VQ/ref=sr_1_105?qid=1679219739&s=baby&sr=1-105,4.4,"9,549",₹132,₹185
"Supples-Comfy Pants-L-30 Pants, 9-14 kg",toys & baby products,Diapers,https://m.media-amazon.com/images/I/71XT6KR4nfL._AC_UL320_.jpg,https://www.amazon.in/Supples-Comfy-Pants-L-30-Pants-9-14-kg/dp/B0BFJCLTLR/ref=sr_1_106?qid=1679219739&s=baby&sr=1-106,4.0,"127,863",₹260,₹399
